timestamp,t_hours,temperature_c,ph,ph_true,do_percent,biomass_gL,substrate_gL,product_titer_gL,feed_rate_Lh
2026-01-03 06:55:00.000000001,54.9167,35.445,6.9068,6.8034,63.443,28.0996,5.3396,11.5972,0.6918
2026-01-03 06:55:59.999999998,54.9333,35.438,6.8966,6.7932,62.928,27.9744,5.3541,11.5243,0.6867
2026-01-03 06:57:00.000000000,54.95,35.414,6.8746,6.771,64.045,28.1135,5.2565,11.5777,0.6943
2026-01-03 06:58:00.000000001,54.9667,35.396,6.907,6.8032,63.425,27.974,5.0948,11.5147,0.7365
2026-01-03 06:58:59.999999998,54.9833,35.426,6.8942,6.7903,63.27,27.9987,5.139,11.4199,0.7123
2026-01-03 07:00:00.000000000,55.0,35.447,6.8737,6.7697,64.385,27.9889,5.4307,11.523,0.6984
2026-01-03 07:01:00.000000001,55.0167,35.524,6.8754,6.7713,62.829,28.0185,5.4458,11.5441,0.7249
2026-01-03 07:01:59.999999998,55.0333,35.469,6.8851,6.7808,62.985,27.9664,5.2266,11.5418,0.7038
2026-01-03 07:03:00.000000000,55.05,35.471,6.8616,6.7572,62.954,28.0077,5.2965,11.5425,0.6672
2026-01-03 07:04:00.000000001,55.0667,35.578,6.8781,6.7736,64.228,28.1225,5.4366,11.5089,0.7333
2026-01-03 07:04:59.999999998,55.0833,35.45,6.884,6.7793,63.024,28.0839,5.001,11.518,0.6969
2026-01-03 07:06:00.000000000,55.1,35.449,6.8438,6.739,62.533,28.0845,5.1893,11.4779,0.6549
2026-01-03 07:07:00.000000001,55.1167,35.461,6.8736,6.7686,63.552,27.8926,5.5586,11.4344,0.668
2026-01-03 07:07:59.999999998,55.1333,35.376,6.871,6.766,62.459,27.9056,5.3005,11.5289,0.7226
2026-01-03 07:09:00.000000000,55.15,35.404,6.8974,6.7922,63.569,28.0174,5.0858,11.497,0.6683
2026-01-03 07:10:00.000000001,55.1667,35.402,6.8398,6.7344,63.505,28.0617,5.2725,11.5882,0.727
2026-01-03 07:10:59.999999998,55.1833,35.46,6.8688,6.7633,63.054,27.9585,5.4077,11.4251,0.7016
2026-01-03 07:12:00.000000000,55.2,35.419,6.8666,6.761,63.689,27.9442,4.8722,11.5488,0.7143
2026-01-03 07:13:00.000000001,55.2167,35.435,6.8952,6.7895,62.078,28.1115,5.2803,11.6403,0.6949
2026-01-03 07:13:59.999999998,55.2333,35.483,6.8749,6.769,63.431,28.0549,5.1976,11.5251,0.7105
2026-01-03 07:15:00.000000000,55.25,35.472,6.9115,6.8055,62.963,28.0846,5.0068,11.5341,0.7063
2026-01-03 07:16:00.000000001,55.2667,35.421,6.8886,6.7825,65.656,27.9647,5.2651,11.5555,0.6992
2026-01-03 07:16:59.999999998,55.2833,35.396,6.8669,6.7607,63.524,27.9584,5.232,11.5595,0.6787
2026-01-03 07:18:00.000000000,55.3,35.486,6.8797,6.7733,62.955,28.0759,5.2485,11.5138,0.7072
2026-01-03 07:19:00.000000001,55.3167,35.468,6.8676,6.7611,62.363,27.979,5.1995,11.4838,0.6637
2026-01-03 07:19:59.999999998,55.3333,35.349,6.8917,6.785,64.544,27.9511,5.0982,11.5669,0.7186
2026-01-03 07:21:00.000000000,55.35,35.414,6.8477,6.7409,63.254,27.9269,5.0328,11.4388,0.7039
2026-01-03 07:22:00.000000001,55.3667,35.438,6.8577,6.7507,62.935,27.9591,5.1471,11.5758,0.7093
2026-01-03 07:22:59.999999998,55.3833,35.468,6.883,6.776,63.872,28.07,5.3792,11.5146,0.6477
2026-01-03 07:24:00.000000000,55.4,35.475,6.8983,6.7911,64.158,27.8792,5.285,11.5344,0.6775
2026-01-03 07:25:00.000000001,55.4167,35.443,6.8295,6.7222,64.18,28.0503,5.2393,11.5079,0.6899
2026-01-03 07:25:59.999999998,55.4333,35.458,6.9009,6.7934,63.724,27.9433,5.0934,11.6058,0.7135
2026-01-03 07:27:00.000000000,55.45,35.432,6.8704,6.7628,63.871,27.9832,5.1929,11.5467,0.6811
2026-01-03 07:28:00.000000001,55.4667,35.394,6.8353,6.7276,63.965,27.9883,5.3592,11.5181,0.751
2026-01-03 07:28:59.999999998,55.4833,35.415,6.8128,6.7049,64.085,27.9823,5.324,11.5167,0.6947
2026-01-03 07:30:00.000000000,55.5,35.428,6.8421,6.7341,64.192,27.977,5.1764,11.5268,0.6797
2026-01-03 07:31:00.000000001,55.5167,35.425,6.8721,6.7639,64.764,27.9645,4.8559,11.6541,0.6963
2026-01-03 07:31:59.999999998,55.5333,35.332,6.871,6.7627,63.97,27.9543,5.1461,11.4684,0.681
2026-01-03 07:33:00.000000000,55.55,35.406,6.8848,6.7764,63.308,28.1056,5.1745,11.5884,0.6763
2026-01-03 07:34:00.000000001,55.5667,35.428,6.861,6.7524,63.883,28.002,5.1106,11.5626,0.7202
2026-01-03 07:34:59.999999998,55.5833,35.41,6.8496,6.741,64.639,27.9899,5.1843,11.6112,0.7103
2026-01-03 07:36:00.000000000,55.6,35.411,6.8634,6.7546,62.644,27.9484,5.3684,11.5657,0.7103
2026-01-03 07:37:00.000000001,55.6167,35.447,6.8722,6.7632,62.686,27.9674,5.24,11.5344,0.7255
2026-01-03 07:37:59.999999998,55.6333,35.368,6.8759,6.7669,64.883,27.9487,5.3937,11.5852,0.7097
2026-01-03 07:39:00.000000000,55.65,35.339,6.8554,6.7462,65.402,28.0612,5.0187,11.5457,0.6787
2026-01-03 07:40:00.000000001,55.6667,35.402,6.8891,6.7797,63.211,27.9397,5.1989,11.572,0.7142
2026-01-03 07:40:59.999999998,55.6833,35.457,6.8585,6.749,64.342,27.8203,4.9534,11.6056,0.6775
2026-01-03 07:42:00.000000000,55.7,35.502,6.8533,6.7437,63.98,28.0047,5.18,11.5389,0.6904
2026-01-03 07:43:00.000000001,55.7167,35.455,6.8598,6.75,64.129,27.9776,5.0868,11.513,0.6991
2026-01-03 07:43:59.999999998,55.7333,35.342,6.892,6.7821,64.621,27.9531,5.4355,11.502,0.6971
2026-01-03 07:45:00.000000000,55.75,35.402,6.8677,6.7577,63.38,28.0729,5.3044,11.5568,0.6642
2026-01-03 07:46:00.000000001,55.7667,35.426,6.8563,6.7462,63.568,27.7813,5.3949,11.4903,0.6806
2026-01-03 07:46:59.999999998,55.7833,35.42,6.8886,6.7783,64.251,28.1261,5.1779,11.5167,0.6995
2026-01-03 07:48:00.000000000,55.8,35.437,6.9128,6.8024,64.414,28.0844,5.089,11.4859,0.6878
2026-01-03 07:49:00.000000001,55.8167,35.363,6.874,6.7635,63.669,27.9498,5.0839,11.5596,0.7225
2026-01-03 07:49:59.999999998,55.8333,35.41,6.8944,6.7837,65.24,27.9639,5.2811,11.4966,0.7259
2026-01-03 07:51:00.000000000,55.85,35.427,6.8903,6.7795,64.313,28.0404,5.5125,11.4699,0.6776
2026-01-03 07:52:00.000000001,55.8667,35.445,6.8574,6.7464,64.349,28.0425,5.3025,11.4787,0.7012
2026-01-03 07:52:59.999999998,55.8833,35.362,6.8699,6.7588,64.952,27.9493,5.1841,11.5057,0.7317
2026-01-03 07:54:00.000000000,55.9,35.383,6.8436,6.7324,64.661,27.8707,5.2117,11.5102,0.6973
2026-01-03 07:55:00.000000001,55.9167,35.264,6.8651,6.7537,65.474,28.1691,5.235,11.5468,0.6919
2026-01-03 07:55:59.999999998,55.9333,35.366,6.8565,6.7451,64.096,28.0765,5.5434,11.5261,0.7172
2026-01-03 07:57:00.000000000,55.95,35.369,6.8609,6.7493,63.764,28.0125,5.4241,11.5527,0.6945
2026-01-03 07:58:00.000000001,55.9667,35.343,6.8539,6.7421,64.674,28.0141,5.2777,11.5568,0.7254
2026-01-03 07:58:59.999999998,55.9833,35.4,6.863,6.7512,65.009,28.0497,5.2549,11.5713,0.6881
2026-01-03 08:00:00.000000000,56.0,35.387,6.8793,6.7673,64.007,28.0593,5.283,11.4388,0.6905
2026-01-03 08:01:00.000000001,56.0167,35.275,6.8662,6.7541,63.929,27.8331,5.3119,11.4779,0.7158
2026-01-03 08:01:59.999999998,56.0333,35.396,6.8312,6.719,65.224,27.9719,5.1755,11.562,0.702
2026-01-03 08:03:00.000000000,56.05,35.337,6.8535,6.7411,64.512,27.9636,5.1105,11.5448,0.7022
2026-01-03 08:04:00.000000001,56.0667,35.406,6.838,6.7255,63.995,27.9871,5.3917,11.5831,0.6618
2026-01-03 08:04:59.999999998,56.0833,35.315,6.8732,6.7605,65.968,28.0617,5.2398,11.457,0.6929
2026-01-03 08:06:00.000000000,56.1,35.379,6.8783,6.7655,64.73,27.8568,5.3785,11.5105,0.7173
2026-01-03 08:07:00.000000001,56.1167,35.361,6.8733,6.7604,66.194,27.8921,5.4828,11.5194,0.6843
2026-01-03 08:07:59.999999998,56.1333,35.388,6.8524,6.7393,65.336,27.9455,5.3137,11.5426,0.714
2026-01-03 08:09:00.000000000,56.15,35.377,6.873,6.7598,65.588,28.0123,5.289,11.536,0.7054
2026-01-03 08:10:00.000000001,56.1667,35.355,6.8586,6.7453,65.222,28.0666,5.715,11.5577,0.696
2026-01-03 08:10:59.999999998,56.1833,35.289,6.8452,6.7317,63.306,28.1305,5.2657,11.5285,0.7272
2026-01-03 08:12:00.000000000,56.2,35.289,6.8828,6.7692,64.56,27.9771,5.0707,11.6028,0.6932
2026-01-03 08:13:00.000000001,56.2167,35.331,6.8842,6.7705,65.407,28.0664,5.1918,11.6188,0.6946
2026-01-03 08:13:59.999999998,56.2333,35.358,6.8868,6.773,65.838,28.0568,5.4665,11.4783,0.6958
2026-01-03 08:15:00.000000000,56.25,35.325,6.8556,6.7416,64.154,28.0433,5.0393,11.5365,0.7016
2026-01-03 08:16:00.000000001,56.2667,35.384,6.8914,6.7772,65.581,27.9981,5.1202,11.5741,0.7153
2026-01-03 08:16:59.999999998,56.2833,35.336,6.8579,6.7436,64.764,27.968,5.3987,11.5635,0.6705
2026-01-03 08:18:00.000000000,56.3,35.299,6.8808,6.7664,65.888,27.9148,5.1917,11.5138,0.7174
2026-01-03 08:19:00.000000001,56.3167,35.331,6.8575,6.7429,65.723,27.9095,5.2156,11.547,0.7014
2026-01-03 08:19:59.999999998,56.3333,35.353,6.8632,6.7485,66.371,28.0278,5.3929,11.4551,0.7111
2026-01-03 08:21:00.000000000,56.35,35.356,6.8192,6.7044,66.668,27.9956,5.124,11.5333,0.7478
2026-01-03 08:22:00.000000001,56.3667,35.431,6.8616,6.7467,66.219,27.9668,5.0109,11.4612,0.6898
2026-01-03 08:22:59.999999998,56.3833,35.3,6.8695,6.7544,66.578,28.0532,5.0226,11.5596,0.6755
2026-01-03 08:24:00.000000000,56.4,35.327,6.8594,6.7442,65.647,27.984,5.3179,11.4784,0.7039
2026-01-03 08:25:00.000000001,56.4167,35.349,6.9028,6.7874,68.223,27.9269,5.2692,11.5424,0.707
2026-01-03 08:25:59.999999998,56.4333,35.324,6.8444,6.7289,65.026,27.9787,5.1261,11.5502,0.7174
2026-01-03 08:27:00.000000000,56.45,35.297,6.8564,6.7408,65.616,28.0657,5.0559,11.538,0.6892
2026-01-03 08:28:00.000000001,56.4667,35.242,6.8496,6.7338,66.796,27.9181,5.1888,11.5026,0.6834
2026-01-03 08:28:59.999999998,56.4833,35.291,6.8564,6.7405,66.714,28.0167,5.3966,11.5237,0.6693
2026-01-03 08:30:00.000000000,56.5,35.259,6.8883,6.7723,66.538,27.9956,5.1034,11.5933,0.6727
2026-01-03 08:31:00.000000001,56.5167,35.224,6.8973,6.7812,66.724,27.9391,5.1291,11.513,0.6917
2026-01-03 08:31:59.999999998,56.5333,35.267,6.8537,6.7375,64.553,27.9765,5.0496,11.5353,0.6977
2026-01-03 08:33:00.000000000,56.55,35.251,6.8533,6.7369,67.527,27.8743,5.1728,11.5064,0.7413
2026-01-03 08:34:00.000000001,56.5667,35.33,6.8447,6.7281,66.128,28.0088,5.2783,11.5853,0.6661
2026-01-03 08:34:59.999999998,56.5833,35.327,6.894,6.7773,67.324,27.8908,5.5446,11.5381,0.7067
2026-01-03 08:36:00.000000000,56.6,35.249,6.8903,6.7735,64.735,28.0858,5.2597,11.496,0.6855
2026-01-03 08:37:00.000000001,56.6167,35.278,6.8658,6.7489,66.602,27.9926,5.2187,11.5346,0.7045
2026-01-03 08:37:59.999999998,56.6333,35.195,6.8401,6.723,65.981,27.9543,5.3559,11.5222,0.6889
2026-01-03 08:39:00.000000000,56.65,35.26,6.8419,6.7247,66.924,28.0928,5.3306,11.6039,0.7207
2026-01-03 08:40:00.000000001,56.6667,35.301,6.8715,6.7542,66.754,27.9175,5.1392,11.532,0.7206
2026-01-03 08:40:59.999999998,56.6833,35.319,6.8791,6.7617,66.827,27.9402,5.5708,11.4651,0.6977
2026-01-03 08:42:00.000000000,56.7,35.239,6.8269,6.7093,65.72,27.8537,5.2216,11.5592,0.7288
2026-01-03 08:43:00.000000001,56.7167,35.324,6.8619,6.7441,66.555,28.1048,5.2604,11.6235,0.7152
2026-01-03 08:43:59.999999998,56.7333,35.192,6.9007,6.7829,66.49,28.1498,5.3074,11.5941,0.7279
2026-01-03 08:45:00.000000000,56.75,35.202,6.8641,6.7461,67.063,27.8661,5.2762,11.4791,0.6991
2026-01-03 08:46:00.000000001,56.7667,35.296,6.8983,6.7802,67.491,27.9347,5.4529,11.5208,0.719
2026-01-03 08:46:59.999999998,56.7833,35.341,6.8816,6.7633,66.852,28.0056,5.1353,11.5327,0.6846
2026-01-03 08:48:00.000000000,56.8,35.279,6.847,6.7286,65.742,27.9587,5.341,11.5333,0.6826
2026-01-03 08:49:00.000000001,56.8167,35.249,6.8629,6.7444,66.881,27.9975,5.2479,11.5533,0.7436
2026-01-03 08:49:59.999999998,56.8333,35.137,6.8663,6.7476,68.915,27.9906,5.3703,11.517,0.6783
2026-01-03 08:51:00.000000000,56.85,35.143,6.8499,6.7311,68.174,28.0326,5.1904,11.4884,0.6913
2026-01-03 08:52:00.000000001,56.8667,35.247,6.8497,6.7307,64.508,27.9231,5.1698,11.5818,0.662
2026-01-03 08:52:59.999999998,56.8833,35.219,6.8993,6.7802,66.969,28.0154,5.3318,11.4781,0.6831
2026-01-03 08:54:00.000000000,56.9,35.178,6.8497,6.7305,67.694,27.9107,5.2754,11.4941,0.6801
2026-01-03 08:55:00.000000001,56.9167,35.233,6.8909,6.7716,66.832,27.9671,5.0984,11.4777,0.6866
2026-01-03 08:55:59.999999998,56.9333,35.232,6.8608,6.7413,66.639,27.8611,5.423,11.5648,0.706
2026-01-03 08:57:00.000000000,56.95,35.27,6.8691,6.7495,66.823,27.9676,5.3308,11.5396,0.7108
2026-01-03 08:58:00.000000001,56.9667,35.226,6.881,6.7612,67.507,27.9542,5.2095,11.5784,0.6799
2026-01-03 08:58:59.999999998,56.9833,35.277,6.8579,6.738,66.175,28.0755,5.1501,11.495,0.6842
2026-01-03 09:00:00.000000000,57.0,35.213,6.8814,6.7614,68.072,27.9953,5.2747,11.4716,0.7217
2026-01-03 09:01:00.000000001,57.0167,35.203,6.8292,6.7091,67.104,28.0098,5.3188,11.512,0.7341
2026-01-03 09:01:59.999999998,57.0333,35.258,6.8791,6.7588,66.428,27.9982,4.9804,11.5251,0.7251
2026-01-03 09:03:00.000000000,57.05,35.153,6.821,6.7006,68.102,27.8297,5.2755,11.5447,0.6671
2026-01-03 09:04:00.000000001,57.0667,35.339,6.866,6.7455,65.993,27.8402,5.3168,11.4501,0.7238
2026-01-03 09:04:59.999999998,57.0833,35.213,6.8878,6.7671,66.811,27.9745,4.8658,11.5582,0.7371
2026-01-03 09:06:00.000000000,57.1,35.21,6.8833,6.7625,66.824,28.0223,5.2478,11.4895,0.6661
2026-01-03 09:07:00.000000001,57.1167,35.214,6.8451,6.7241,69.022,27.9812,5.3223,11.5019,0.7217
2026-01-03 09:07:59.999999998,57.1333,35.278,6.8478,6.7267,66.783,27.9309,5.3049,11.5929,0.7045
2026-01-03 09:09:00.000000000,57.15,35.22,6.8576,6.7364,65.632,27.9808,5.3379,11.4251,0.6935
2026-01-03 09:10:00.000000001,57.1667,35.096,6.8752,6.7539,66.915,27.9738,5.1681,11.5504,0.7021
2026-01-03 09:10:59.999999998,57.1833,35.243,6.8311,6.7096,67.768,28.0623,5.061,11.5502,0.7089
2026-01-03 09:12:00.000000000,57.2,35.153,6.8716,6.75,68.054,28.0578,4.9467,11.4933,0.7232
2026-01-03 09:13:00.000000001,57.2167,35.171,6.8783,6.7565,69.271,27.9557,5.3802,11.5119,0.7221
2026-01-03 09:13:59.999999998,57.2333,35.099,6.8666,6.7447,68.598,27.996,5.3216,11.5953,0.6699
2026-01-03 09:15:00.000000000,57.25,35.185,6.8829,6.7609,67.645,28.0221,5.3911,11.6324,0.687
2026-01-03 09:16:00.000000001,57.2667,35.123,6.8771,6.755,66.803,28.034,5.1068,11.5875,0.7019
2026-01-03 09:16:59.999999998,57.2833,35.157,6.862,6.7397,68.836,28.1322,5.3359,11.6285,0.7314
2026-01-03 09:18:00.000000000,57.3,35.134,6.8343,6.7119,67.263,27.9977,4.9896,11.4997,0.6455
2026-01-03 09:19:00.000000001,57.3167,35.241,6.8759,6.7534,67.052,28.0935,5.0843,11.4552,0.6878
2026-01-03 09:19:59.999999998,57.3333,35.241,6.8544,6.7317,67.264,27.9072,5.2334,11.5316,0.6694
2026-01-03 09:21:00.000000000,57.35,35.14,6.8621,6.7393,66.616,27.949,5.3137,11.5745,0.6726
2026-01-03 09:22:00.000000001,57.3667,35.138,6.8834,6.7605,67.264,27.8291,5.4658,11.4415,0.7197
2026-01-03 09:22:59.999999998,57.3833,35.113,6.9024,6.7794,67.468,28.0121,5.1776,11.4879,0.6894
2026-01-03 09:24:00.000000000,57.4,35.183,6.8735,6.7503,68.258,28.0518,5.0835,11.4935,0.6533
2026-01-03 09:25:00.000000001,57.4167,35.108,6.8856,6.7623,67.38,27.7956,5.0755,11.5521,0.6968
2026-01-03 09:25:59.999999998,57.4333,35.1,6.8459,6.7224,66.694,28.0151,5.1097,11.5456,0.7407
2026-01-03 09:27:00.000000000,57.45,35.167,6.8799,6.7563,66.441,28.0483,5.5457,11.4955,0.6639
2026-01-03 09:28:00.000000001,57.4667,35.087,6.874,6.7503,67.908,28.0438,5.3258,11.5432,0.7107
2026-01-03 09:28:59.999999998,57.4833,35.109,6.9,6.7762,67.814,27.9043,5.3789,11.477,0.7314
2026-01-03 09:30:00.000000000,57.5,35.029,6.8649,6.7409,67.328,28.0618,5.1759,11.5129,0.699
2026-01-03 09:31:00.000000001,57.5167,35.14,6.8711,6.747,67.412,28.0007,5.2112,11.471,0.7386
2026-01-03 09:31:59.999999998,57.5333,35.198,6.8974,6.7731,68.112,28.0473,5.3161,11.5267,0.6868
2026-01-03 09:33:00.000000000,57.55,35.134,6.8746,6.7502,68.927,27.9899,5.1351,11.4942,0.7289
2026-01-03 09:34:00.000000001,57.5667,35.168,6.8545,6.73,67.204,28.0305,5.167,11.5687,0.7242
2026-01-03 09:34:59.999999998,57.5833,35.049,6.928,6.8033,67.912,28.0887,5.1092,11.5329,0.6993
2026-01-03 09:36:00.000000000,57.6,35.1,6.8557,6.7309,68.62,27.9837,5.143,11.5229,0.6703
2026-01-03 09:37:00.000000001,57.6167,35.038,6.8762,6.7513,67.244,28.0227,5.2172,11.6226,0.68
2026-01-03 09:37:59.999999998,57.6333,35.07,6.8847,6.7597,67.864,28.1,5.0864,11.5534,0.6531
2026-01-03 09:39:00.000000000,57.65,35.117,6.8834,6.7582,67.857,27.9893,5.2522,11.5158,0.7119
2026-01-03 09:40:00.000000001,57.6667,35.081,6.8746,6.7492,66.849,27.91,5.2518,11.505,0.7095
2026-01-03 09:40:59.999999998,57.6833,35.002,6.8749,6.7495,68.042,28.0541,5.1819,11.4752,0.7016
2026-01-03 09:42:00.000000000,57.7,35.004,6.8742,6.7486,67.942,28.1148,5.0844,11.5309,0.6975
2026-01-03 09:43:00.000000001,57.7167,34.997,6.8569,6.7312,68.37,28.1031,5.224,11.5496,0.7272
2026-01-03 09:43:59.999999998,57.7333,35.088,6.9225,6.7966,66.985,28.0572,5.1323,11.4385,0.706
2026-01-03 09:45:00.000000000,57.75,35.164,6.8754,6.7494,67.95,27.8125,5.2148,11.466,0.6889
2026-01-03 09:46:00.000000001,57.7667,35.126,6.892,6.7659,69.055,27.9491,5.3722,11.5084,0.7029
2026-01-03 09:46:59.999999998,57.7833,34.96,6.8737,6.7475,69.619,27.9532,5.0193,11.4793,0.741
2026-01-03 09:48:00.000000000,57.8,35.123,6.8736,6.7472,68.987,28.0036,5.533,11.5364,0.7124
2026-01-03 09:49:00.000000001,57.8167,35.096,6.8719,6.7454,67.027,28.1351,5.1959,11.5433,0.6922
2026-01-03 09:49:59.999999998,57.8333,34.969,6.8504,6.7237,68.335,27.9136,5.2683,11.5281,0.6991
2026-01-03 09:51:00.000000000,57.85,35.028,6.8785,6.7517,67.593,28.1794,5.0933,11.5617,0.7093
2026-01-03 09:52:00.000000001,57.8667,35.096,6.8739,6.7469,68.211,27.9694,5.3773,11.505,0.6916
2026-01-03 09:52:59.999999998,57.8833,35.066,6.9058,6.7787,67.37,27.9386,5.1869,11.5319,0.6898
2026-01-03 09:54:00.000000000,57.9,34.97,6.8587,6.7315,66.62,28.0676,5.1463,11.4841,0.6998
2026-01-03 09:55:00.000000001,57.9167,35.063,6.8714,6.7441,67.718,28.0739,5.1189,11.5485,0.7304
2026-01-03 09:55:59.999999998,57.9333,34.923,6.8654,6.7379,68.574,28.052,5.1647,11.538,0.7158
2026-01-03 09:57:00.000000000,57.95,35.016,6.9125,6.7849,68.228,27.9384,5.2674,11.4743,0.6918
2026-01-03 09:58:00.000000001,57.9667,35.082,6.8666,6.7389,68.321,28.0402,5.2303,11.5265,0.7174
2026-01-03 09:58:59.999999998,57.9833,35.023,6.8956,6.7677,68.173,27.9173,5.1982,11.5323,0.7002
2026-01-03 10:00:00.000000000,58.0,34.995,6.9041,6.7761,68.324,27.9362,5.0972,11.5483,0.7069
2026-01-03 10:01:00.000000001,58.0167,35.062,6.8821,6.754,68.423,27.9924,5.0883,11.5501,0.7051
2026-01-03 10:01:59.999999998,58.0333,35.064,6.8579,6.7296,67.779,27.9344,5.1343,11.4982,0.6578
2026-01-03 10:03:00.000000000,58.05,35.078,6.8585,6.7301,68.064,28.0842,5.2722,11.5724,0.6391
2026-01-03 10:04:00.000000001,58.0667,35.054,6.9033,6.7748,69.39,27.9537,5.3022,11.5604,0.7045
2026-01-03 10:04:59.999999998,58.0833,35.062,6.8613,6.7326,68.107,27.9824,5.3222,11.498,0.6829
2026-01-03 10:06:00.000000000,58.1,35.043,6.8947,6.7659,68.025,27.9296,5.2022,11.4771,0.6672
2026-01-03 10:07:00.000000001,58.1167,35.017,6.8895,6.7606,68.07,28.083,5.2597,11.5018,0.6836
2026-01-03 10:07:59.999999998,58.1333,35.006,6.8952,6.7661,67.809,27.9467,5.1766,11.4606,0.7185
2026-01-03 10:09:00.000000000,58.15,34.988,6.8974,6.7682,67.631,28.0914,4.9403,11.5446,0.7072
2026-01-03 10:10:00.000000001,58.1667,34.937,6.8697,6.7404,68.141,28.0855,5.169,11.5934,0.7154
2026-01-03 10:10:59.999999998,58.1833,34.948,6.8693,6.7398,67.564,27.9643,5.1448,11.6053,0.7091
2026-01-03 10:12:00.000000000,58.2,34.979,6.9034,6.7738,67.847,28.0024,5.045,11.4798,0.6816
2026-01-03 10:13:00.000000001,58.2167,35.004,6.877,6.7472,67.324,27.9621,5.1155,11.5736,0.7155
2026-01-03 10:13:59.999999998,58.2333,35.062,6.8349,6.7051,68.036,28.0437,5.2207,11.5385,0.7117
2026-01-03 10:15:00.000000000,58.25,34.986,6.9033,6.7733,68.41,27.9844,5.0302,11.4144,0.6977
2026-01-03 10:16:00.000000001,58.2667,35.036,6.87,6.7399,67.765,27.9666,5.0933,11.5176,0.7012
2026-01-03 10:16:59.999999998,58.2833,35.038,6.9005,6.7702,66.319,28.0037,5.4318,11.512,0.7158
2026-01-03 10:18:00.000000000,58.3,34.971,6.9194,6.789,68.389,27.8734,4.959,11.5948,0.685
2026-01-03 10:19:00.000000001,58.3167,35.01,6.8923,6.7618,68.004,27.9939,5.1717,11.4907,0.7218
2026-01-03 10:19:59.999999998,58.3333,34.967,6.9123,6.7816,67.103,28.052,5.024,11.5624,0.7113
2026-01-03 10:21:00.000000000,58.35,35.044,6.8959,6.7651,68.506,28.011,5.0859,11.5289,0.7
2026-01-03 10:22:00.000000001,58.3667,35.008,6.9249,6.794,66.758,28.0761,5.1688,11.4619,0.7306
2026-01-03 10:22:59.999999998,58.3833,34.915,6.8724,6.7413,68.701,27.9698,5.0501,11.5066,0.6741
2026-01-03 10:24:00.000000000,58.4,34.981,6.8939,6.7627,67.807,27.9633,5.284,11.6108,0.6908
2026-01-03 10:25:00.000000001,58.4167,35.054,6.9079,6.7766,66.026,27.9106,5.4004,11.5256,0.6864
2026-01-03 10:25:59.999999998,58.4333,34.961,6.8911,6.7596,67.971,27.9675,5.3237,11.5795,0.7072
2026-01-03 10:27:00.000000000,58.45,34.991,6.9184,6.7868,67.49,28.1573,5.3509,11.5768,0.7236
2026-01-03 10:28:00.000000001,58.4667,34.995,6.8871,6.7554,67.355,28.022,4.99,11.5118,0.6803
2026-01-03 10:28:59.999999998,58.4833,34.914,6.9376,6.8057,67.196,27.9532,5.1603,11.4701,0.7661
2026-01-03 10:30:00.000000000,58.5,34.99,6.9391,6.8071,67.67,27.9195,5.2666,11.4766,0.6867
2026-01-03 10:31:00.000000001,58.5167,34.894,6.9027,6.7706,67.368,27.8721,5.3269,11.6068,0.7072
2026-01-03 10:31:59.999999998,58.5333,34.931,6.9086,6.7763,66.255,27.9336,5.459,11.5418,0.7001
2026-01-03 10:33:00.000000000,58.55,35.015,6.9218,6.7894,68.742,28.0607,5.3561,11.4475,0.7009
2026-01-03 10:34:00.000000001,58.5667,34.978,6.8747,6.7422,67.512,27.9658,5.33,11.5759,0.6842
2026-01-03 10:34:59.999999998,58.5833,34.944,6.8726,6.74,67.105,27.9233,5.5903,11.4449,0.7214
2026-01-03 10:36:00.000000000,58.6,34.981,6.9245,6.7917,66.77,27.9321,5.2095,11.4929,0.6829
2026-01-03 10:37:00.000000001,58.6167,34.954,6.9053,6.7723,68.272,28.052,5.1515,11.5383,0.6646
2026-01-03 10:37:59.999999998,58.6333,34.957,6.8957,6.7627,66.598,27.9935,5.2212,11.6602,0.6776
2026-01-03 10:39:00.000000000,58.65,34.989,6.901,6.7678,67.725,27.9498,5.0571,11.575,0.7289
2026-01-03 10:40:00.000000001,58.6667,34.919,6.8535,6.7201,67.131,27.9753,5.2043,11.5101,0.725
2026-01-03 10:40:59.999999998,58.6833,34.956,6.8979,6.7644,67.158,28.1765,4.9348,11.5356,0.6599
2026-01-03 10:42:00.000000000,58.7,34.938,6.8871,6.7535,66.675,28.0976,5.1142,11.5802,0.7163
2026-01-03 10:43:00.000000001,58.7167,34.873,6.921,6.7872,67.041,28.1175,5.1761,11.6053,0.6604
2026-01-03 10:43:59.999999998,58.7333,34.906,6.923,6.7891,67.523,27.8598,5.3356,11.5218,0.6995
2026-01-03 10:45:00.000000000,58.75,35.03,6.9151,6.7811,67.683,27.9879,5.3596,11.5233,0.6758
2026-01-03 10:46:00.000000001,58.7667,34.97,6.912,6.7778,66.844,27.9484,5.0482,11.4927,0.7178
2026-01-03 10:46:59.999999998,58.7833,34.884,6.8746,6.7403,67.377,28.0435,5.5039,11.5675,0.7111
2026-01-03 10:48:00.000000000,58.8,34.873,6.9168,6.7824,68.138,28.0848,5.2145,11.5855,0.7196
2026-01-03 10:49:00.000000001,58.8167,34.944,6.9181,6.7836,66.074,28.0261,5.228,11.4373,0.6941
